Epoch	Learning Rate	Train Loss	Test Loss	Train Err.	Test Err.	
101.000000	0.006250	0.591752	1.022488	7.447752	3.372772	
102.000000	0.006250	0.584440	1.012584	7.288041	3.199908	
103.000000	0.006250	0.583424	1.007458	7.137884	3.242163	
104.000000	0.006250	0.581664	1.002773	7.113313	3.295943	
105.000000	0.006250	0.581234	1.015489	6.986363	3.215274	
106.000000	0.006250	0.579672	1.008739	7.088742	3.076982	
107.000000	0.006250	0.578906	1.001810	7.087377	3.107714	
108.000000	0.006250	0.577656	1.004551	6.953602	3.157652	
109.000000	0.006250	0.578173	1.007218	6.949507	3.080824	
110.000000	0.006250	0.576542	0.996249	6.960427	3.199908	
111.000000	0.006250	0.578403	0.996369	7.013664	3.076982	
112.000000	0.006250	0.576986	0.991934	6.957697	3.176859	
113.000000	0.006250	0.577051	1.011927	6.964522	3.134604	
114.000000	0.006250	0.576319	0.989361	6.995918	3.030885	
115.000000	0.006250	0.577167	0.974562	7.001379	3.000154	
116.000000	0.006250	0.575358	0.996017	6.898999	3.100031	
117.000000	0.006250	0.577004	0.992950	6.937221	3.299785	
118.000000	0.006250	0.578149	0.956466	7.034140	3.368931	
119.000000	0.006250	0.578087	0.970810	7.077822	3.092348	
120.000000	0.006250	0.576076	0.948701	6.957697	3.180701	
121.000000	0.006250	0.576936	0.973761	7.035505	3.203749	
122.000000	0.006250	0.575975	0.970259	6.983633	3.207591	
123.000000	0.006250	0.576669	0.968354	6.971347	3.280578	
124.000000	0.006250	0.575407	0.974441	6.997284	3.146128	
125.000000	0.006250	0.576558	0.977734	6.986363	3.146128	
126.000000	0.003125	0.567180	0.951010	6.535894	3.065458	
127.000000	0.003125	0.562817	0.970324	6.473102	2.942532	
128.000000	0.003125	0.562653	0.970665	6.351611	3.103872	
129.000000	0.003125	0.559522	0.964406	6.346151	3.011678	
130.000000	0.003125	0.559277	0.958636	6.220566	2.773510	
131.000000	0.003125	0.557458	0.955696	6.262883	2.811924	
132.000000	0.003125	0.557332	0.942010	6.174154	2.923325	
133.000000	0.003125	0.555038	0.952825	6.077235	2.769668	
134.000000	0.003125	0.554534	0.954180	6.043109	2.869545	
135.000000	0.003125	0.555321	0.953321	6.015807	3.023202	
136.000000	0.003125	0.554504	0.953132	6.066314	3.000154	
137.000000	0.003125	0.554397	0.947108	6.025363	3.050092	
138.000000	0.003125	0.554551	0.958363	6.018537	3.000154	
139.000000	0.003125	0.553391	0.931200	5.924349	3.065458	
140.000000	0.003125	0.552725	0.950700	5.981681	3.007837	
141.000000	0.003125	0.553222	0.955726	6.013077	2.877228	
142.000000	0.003125	0.552121	0.935557	5.918888	3.053934	
143.000000	0.003125	0.552775	0.958635	5.907968	3.042409	
144.000000	0.003125	0.552568	0.943532	6.054029	3.038568	
145.000000	0.003125	0.552095	0.946156	6.000792	3.034726	
146.000000	0.003125	0.552139	0.941667	5.950285	3.069299	
147.000000	0.003125	0.551254	0.943307	5.954380	2.900277	
148.000000	0.003125	0.552203	0.943097	5.987141	2.811924	
149.000000	0.003125	0.552103	0.938196	5.902508	2.865704	
150.000000	0.003125	0.550678	0.938759	5.903873	2.811924	
151.000000	0.001563	0.545610	0.938234	5.615846	2.750461	
152.000000	0.001563	0.543988	0.943181	5.457499	2.742778	
153.000000	0.001563	0.542006	0.933432	5.495721	2.731254	
154.000000	0.001563	0.540048	0.943208	5.460229	2.777351	
155.000000	0.001563	0.540601	0.938076	5.447944	2.758144	
156.000000	0.001563	0.540162	0.953595	5.341469	2.688998	
157.000000	0.001563	0.540449	0.933886	5.498451	2.723571	
158.000000	0.001563	0.538836	0.934483	5.353755	2.731254	
159.000000	0.001563	0.538316	0.927533	5.244550	2.811924	
160.000000	0.001563	0.537633	0.937408	5.219979	2.808082	
161.000000	0.001563	0.536148	0.942741	5.159916	2.792717	
162.000000	0.001563	0.535168	0.935183	5.071188	2.804241	
163.000000	0.001563	0.535034	0.931687	5.185853	2.819607	
164.000000	0.001563	0.535478	0.929637	5.120330	2.750461	
165.000000	0.001563	0.534350	0.920808	5.125790	2.834972	
166.000000	0.001563	0.534863	0.941925	5.099854	2.735095	
167.000000	0.001563	0.534520	0.929310	5.098489	2.854179	
168.000000	0.001563	0.534428	0.925679	5.102584	2.792717	
169.000000	0.001563	0.533266	0.934783	4.978364	2.838814	
170.000000	0.001563	0.534029	0.924138	5.087568	2.831131	
171.000000	0.001563	0.532860	0.921076	5.013855	2.758144	
172.000000	0.001563	0.531954	0.926660	4.919666	2.750461	
173.000000	0.001563	0.532756	0.931276	5.022046	2.692840	
174.000000	0.001563	0.532747	0.923564	4.916936	2.834972	
175.000000	0.001563	0.531988	0.924855	5.023411	2.712047	
176.000000	0.000781	0.529435	0.929801	4.858239	2.715888	
177.000000	0.000781	0.528107	0.925696	4.774970	2.646742	
178.000000	0.000781	0.526592	0.936556	4.717638	2.735095	
179.000000	0.000781	0.526471	0.929594	4.818652	2.692840	
180.000000	0.000781	0.526100	0.923383	4.706717	2.639060	
181.000000	0.000781	0.525414	0.922328	4.729923	2.662108	
182.000000	0.000781	0.524897	0.928778	4.617989	2.708205	
183.000000	0.000781	0.522725	0.922949	4.495134	2.658267	
184.000000	0.000781	0.524396	0.928569	4.622084	2.712047	
185.000000	0.000781	0.523487	0.928374	4.562021	2.631377	
186.000000	0.000781	0.522654	0.930693	4.540180	2.685157	
187.000000	0.000781	0.522384	0.924948	4.445992	2.627535	
188.000000	0.000781	0.521723	0.926981	4.484213	2.700522	
189.000000	0.000781	0.522573	0.927903	4.600243	2.654425	
190.000000	0.000781	0.521458	0.931317	4.447357	2.769668	
191.000000	0.000781	0.521029	0.923718	4.445992	2.646742	
192.000000	0.000781	0.520193	0.914127	4.357263	2.692840	
193.000000	0.000781	0.520178	0.924364	4.332692	2.612170	
194.000000	0.000781	0.519393	0.929929	4.346342	2.662108	
195.000000	0.000781	0.519690	0.919130	4.354533	2.685157	
196.000000	0.000781	0.518942	0.930250	4.370913	2.742778	
197.000000	0.000781	0.519604	0.930875	4.398215	2.658267	
198.000000	0.000781	0.518654	0.920144	4.271264	2.681315	
199.000000	0.000781	0.518371	0.921114	4.218027	2.673632	
200.000000	0.000781	0.517406	0.915711	4.211202	2.769668	
201.000000	0.000391	0.517750	0.922085	4.283550	2.577597	
202.000000	0.000391	0.516830	0.919732	4.215297	2.592963	
203.000000	0.000391	0.515827	0.918482	4.220757	2.604487	
204.000000	0.000391	0.514427	0.917402	4.126568	2.589121	
205.000000	0.000391	0.514411	0.921039	4.050125	2.573755	
206.000000	0.000391	0.513066	0.918748	4.067871	2.585280	
207.000000	0.000391	0.513776	0.920404	4.050125	2.577597	
208.000000	0.000391	0.513595	0.919184	3.906794	2.585280	
209.000000	0.000391	0.513429	0.921831	4.110187	2.662108	
210.000000	0.000391	0.512321	0.915904	4.029649	2.573755	
211.000000	0.000391	0.512358	0.920748	3.968221	2.646742	
212.000000	0.000391	0.511818	0.915830	3.979142	2.566073	
213.000000	0.000391	0.512336	0.925063	3.935460	2.592963	
214.000000	0.000391	0.511575	0.914201	3.939555	2.554548	
215.000000	0.000391	0.511764	0.919951	3.904064	2.596804	
216.000000	0.000391	0.509976	0.920531	3.841271	2.650584	
217.000000	0.000391	0.509953	0.921819	3.912254	2.627535	
218.000000	0.000391	0.509692	0.925075	3.804415	2.550707	
219.000000	0.000391	0.509264	0.920932	3.803050	2.554548	
220.000000	0.000391	0.509434	0.917982	3.875398	2.566073	
221.000000	0.000391	0.510187	0.921415	3.849461	2.543024	
222.000000	0.000391	0.509207	0.916190	3.854922	2.631377	
223.000000	0.000391	0.508640	0.920435	3.845366	2.612170	
224.000000	0.000391	0.509146	0.916297	3.785304	2.600645	
225.000000	0.000391	0.508451	0.918386	3.893143	2.600645	
226.000000	0.000195	0.508045	0.926899	3.800319	2.612170	
227.000000	0.000195	0.506997	0.910711	3.732067	2.612170	
228.000000	0.000195	0.506633	0.918424	3.742987	2.604487	
229.000000	0.000195	0.506598	0.915268	3.639243	2.581438	
230.000000	0.000195	0.505087	0.917858	3.652893	2.596804	
231.000000	0.000195	0.506588	0.917789	3.689750	2.592963	
232.000000	0.000195	0.505634	0.917137	3.661084	2.604487	
233.000000	0.000195	0.505374	0.921583	3.654258	2.612170	
234.000000	0.000195	0.504529	0.919495	3.616037	2.631377	
235.000000	0.000195	0.504711	0.919487	3.669274	2.546865	
236.000000	0.000195	0.503255	0.920415	3.530038	2.573755	
237.000000	0.000195	0.504980	0.913644	3.602386	2.604487	
238.000000	0.000195	0.504164	0.913269	3.576450	2.589121	
239.000000	0.000195	0.503845	0.920960	3.516388	2.554548	
240.000000	0.000195	0.503009	0.919324	3.493182	2.585280	
241.000000	0.000195	0.504203	0.921349	3.613307	2.589121	
242.000000	0.000195	0.503314	0.919519	3.540959	2.642901	
243.000000	0.000195	0.503414	0.917652	3.467245	2.600645	
244.000000	0.000195	0.503534	0.915327	3.512292	2.500768	
245.000000	0.000195	0.502816	0.919735	3.545054	2.600645	
246.000000	0.000195	0.501738	0.918940	3.478166	2.539183	
247.000000	0.000195	0.501613	0.926656	3.409913	2.585280	
248.000000	0.000195	0.501166	0.925131	3.435849	2.604487	
249.000000	0.000195	0.501562	0.921939	3.467245	2.566073	
250.000000	0.000195	0.500678	0.923004	3.411278	2.550707	
251.000000	0.000098	0.500792	0.916774	3.437214	2.623694	
252.000000	0.000098	0.501066	0.921182	3.439944	2.546865	
253.000000	0.000098	0.499491	0.920417	3.296613	2.573755	
254.000000	0.000098	0.500170	0.919601	3.392167	2.550707	
255.000000	0.000098	0.499336	0.915567	3.214710	2.569914	
256.000000	0.000098	0.498924	0.918427	3.359406	2.577597	
257.000000	0.000098	0.499823	0.919852	3.352581	2.531500	
258.000000	0.000098	0.498816	0.920500	3.419468	2.592963	
259.000000	0.000098	0.498563	0.920676	3.388072	2.581438	
260.000000	0.000098	0.498635	0.921145	3.355311	2.550707	
261.000000	0.000098	0.497992	0.920417	3.358041	2.577597	
262.000000	0.000098	0.499442	0.921356	3.355311	2.539183	
263.000000	0.000098	0.497979	0.917209	3.394897	2.573755	
264.000000	0.000098	0.498258	0.924322	3.351216	2.589121	
265.000000	0.000098	0.497214	0.923433	3.334835	2.577597	
266.000000	0.000098	0.497014	0.922658	3.251566	2.581438	
267.000000	0.000098	0.498376	0.921419	3.303439	2.592963	
268.000000	0.000098	0.498371	0.923234	3.266582	2.581438	
269.000000	0.000098	0.496605	0.923647	3.179218	2.600645	
270.000000	0.000098	0.497280	0.924427	3.244741	2.589121	
271.000000	0.000098	0.497401	0.920335	3.235186	2.604487	
272.000000	0.000098	0.496654	0.923004	3.231091	2.600645	
273.000000	0.000098	0.495716	0.925637	3.282963	2.669791	
274.000000	0.000098	0.496432	0.923875	3.229725	2.600645	
275.000000	0.000098	0.495891	0.921284	3.198329	2.596804	
276.000000	0.000049	0.495075	0.920467	3.140997	2.589121	
277.000000	0.000049	0.495224	0.921812	3.199694	2.596804	
278.000000	0.000049	0.494851	0.923614	3.216075	2.589121	
279.000000	0.000049	0.494653	0.922429	3.125981	2.608328	
280.000000	0.000049	0.494307	0.923299	3.250201	2.596804	
281.000000	0.000049	0.494457	0.921705	3.199694	2.592963	
282.000000	0.000049	0.495029	0.923021	3.216075	2.573755	
283.000000	0.000049	0.494579	0.920638	3.153282	2.569914	
284.000000	0.000049	0.494230	0.921449	3.120521	2.592963	
285.000000	0.000049	0.493510	0.923937	3.059093	2.577597	
286.000000	0.000049	0.494575	0.919768	3.195599	2.569914	
287.000000	0.000049	0.493668	0.924002	3.138267	2.627535	
288.000000	0.000049	0.493318	0.925947	3.104140	2.612170	
289.000000	0.000049	0.492327	0.925305	3.093220	2.619852	
290.000000	0.000049	0.492620	0.920566	3.117791	2.581438	
291.000000	0.000049	0.492936	0.922813	3.128711	2.604487	
292.000000	0.000049	0.493755	0.924758	3.091855	2.600645	
293.000000	0.000049	0.492676	0.927487	3.098680	2.589121	
294.000000	0.000049	0.493814	0.923481	3.102775	2.600645	
295.000000	0.000049	0.491063	0.923859	3.015411	2.600645	
296.000000	0.000049	0.493276	0.922886	3.203789	2.589121	
297.000000	0.000049	0.494201	0.922151	3.100045	2.592963	
298.000000	0.000049	0.492920	0.922799	3.082299	2.577597	
299.000000	0.000049	0.492041	0.920048	3.093220	2.589121	
300.000000	0.000049	0.492618	0.924617	3.109600	2.592963	
